pair_id,pred_score,true_label
Q9SZJ6:Q38840,0.9892377257347107,1
Q84MC7:Q9ZW21,0.0014251755783334374,1
Q8LPR5:Q6X7J9,0.0104518486186862,1
Q9FMX2:Q8L8A8,0.010674163699150085,1
Q9FME3:Q8LBW3,0.056099046021699905,1
Q9FE25:Q9FT81,0.08242998272180557,1
Q9LEZ3:A0A178WJS6,0.000758319569285959,1
Q9CAM7:Q9CAQ8,0.9910621643066406,1
Q9SV31:Q8LAA6,0.9884002804756165,1
O24407:O24410,0.5068367123603821,1
O80920:P49597,0.0010875171283259988,1
Q94A06:Q39024,0.8331834673881531,1
Q8VZS9:Q8LGU6,0.6965331435203552,1
Q38997:Q42384,0.1886662244796753,1
O24407:P33077,0.8116548657417297,1
A0MFC4:Q7XJK8,0.8994202613830566,1
P46601:Q8GXM7,0.16145479679107666,1
Q9C9L2:Q9FNZ5,0.006845429539680481,1
Q9FGM1:Q9CAJ0,0.0015993379056453705,1
Q9C9E3:Q9FE25,0.03235597535967827,1
Q9FHA2:Q9FRI0,0.16780529916286469,1
Q9FTA2:Q9MAI5,0.0026094031054526567,1
Q38822:Q9ZSY8,0.8419492840766907,1
Q9LEU7:Q9LTB8,0.0956934466958046,1
Q9S7W5:Q84VG7,0.004941442981362343,1
Q9LQF0:Q8L9Y3,0.00473037688061595,1
Q9LXU1:Q9C519,0.008136449381709099,1
Q9FPW6:O82343,0.9491438865661621,1
O81445:Q9LDI3,0.11524539440870285,1
Q39204:Q8LBM2,0.08967892080545425,1
Q9S7W5:Q9MAI5,0.0020587355829775333,1
Q9LJB7:Q9SK53,0.09293963015079498,1
Q8S3D2:Q9S7H5,0.01943863369524479,1
Q9SZI2:Q93WU8,0.03134222328662872,1
Q9LT47:Q8W5B1,0.09839824587106705,1
O23160:F4HZI8,0.09580831974744797,1
O22265:P37107,0.20189939439296722,1
Q9LKL2:Q9ZW36,0.20367379486560822,1
O48845:Q9SUC5,0.0846237763762474,1
O82277:Q9LQZ5,0.3990468978881836,1
Q9ZPW2:Q8LGU6,0.709277331829071,1
Q38822:Q9FKM7,0.22562889754772186,1
Q9XFM0:Q39103,0.0014479365199804306,1
Q4PSE2:Q39057,0.08202167600393295,1
Q9FGB0:Q9ASX9,0.792133629322052,1
Q9FMT4:Q9LF53,0.14830292761325836,1
P43273:Q9S7H5,0.007370147854089737,1
Q9SK33:Q9C5T4,0.8599398732185364,1
Q9C9L2:Q38824,0.0044334810227155685,1
Q9STS6:O80450,0.09853791445493698,1
Q9LNW3:O49686,0.0022539272904396057,1
F4IUY8:Q8GWE6,0.023852763697504997,1
P33078:Q38832,0.7331686019897461,1
Q8LPR5:Q8VY64,0.032389067113399506,1
Q9C5K8:Q9FIP9,0.01686900295317173,1
Q9FL63:Q9ZVR7,0.1061052605509758,1
Q6NNI6:Q8GWP4,0.0017033576732501388,1
P42818:Q9FV71,0.21476392447948456,1
Q9S7W5:Q39266,0.036547571420669556,1
Q9SGP6:Q39140,0.003141724271699786,1
Q9LXD8:Q8VZ22,0.5565207600593567,1
O80366:Q67XQ1,0.0014529855689033866,1
P82805:Q9LHE5,0.41415244340896606,1
Q38Q40:Q9S7H5,0.005531057715415955,1
Q38829:Q9XFM0,0.437704473733902,1
Q9SIT9:O04027,0.9426488280296326,1
Q9C9W9:Q8LFV3,0.010844540782272816,1
O04719:Q9SSM7,0.0014016435015946627,1
Q39234:P0DO23,0.008756475523114204,1
Q9FMX2:Q8S307,0.23412345349788666,1
Q9C707:Q93Y00,0.9321256875991821,1
Q5XEN5:Q9CAV7,0.05990290641784668,1
F4K2U3:O80366,0.012905417941510677,1
Q9SLH3:Q9FHZ1,0.5528393983840942,1
Q39204:Q9ZNV8,0.016573935747146606,1
Q38831:P33077,0.8584358096122742,1
Q9LNT9:Q8LEA8,0.2479885071516037,1
Q7X9H5:Q84MZ4,0.015360387042164803,1
Q84MC7:Q9SN12,0.0014128513867035508,1
Q9LEZ9:Q84VG7,0.0035901900846511126,1
Q17TI5:Q9SEZ4,0.011160947382450104,1
Q9ZW35:Q8H2D5,0.7364650964736938,1
Q9SND6:P25854,0.6177645921707153,1
C0SUZ3:Q93Y00,0.3428473174571991,1
Q9C518:Q9FME4,0.006046304013580084,1
O80340:Q8LPR5,0.009747189469635487,1
Q8LAL2:P33077,0.690595269203186,1
P93830:Q38822,0.8212611079216003,1
A0A178U7R5:Q9LEZ3,0.0029588136821985245,1
Q9SKT1:Q94ID6,0.5975901484489441,1
Q8H2D5:Q9ZW35,0.7364674210548401,1
Q9LXU1:O80450,0.009502462111413479,1
Q8L746:Q93XM6,0.006320163607597351,1
Q17TI5:Q681Q7,0.07481536269187927,1
Q9LMA8:Q9FIP9,0.1434887796640396,1
Q9LQF0:Q7XA73,0.0023441617377102375,1
Q9ZR37:Q84WK5,0.018420128151774406,1
O23160:Q945P2,0.013128794729709625,1
Q9LF53:Q9LPZ1,0.011221553198993206,1
Q93Z00:Q9ZW36,0.02282472513616085,1
Q93VJ4:Q9C518,0.03949708491563797,1
Q8S9M3:Q9MAL9,0.00820868369191885,1
O50055:Q9STJ0,0.0156844649463892,1
Q4PSE2:Q9LJ44,0.07956299185752869,1
Q9XFM0:Q38829,0.4377036690711975,1
P49677:Q38824,0.8022894263267517,1
Q9S7W5:Q9LUA3,0.0071681649424135685,1
Q7XJK6:Q9FMX2,0.06253091245889664,1
Q38827:Q38822,0.805829644203186,1
Q9SK33:Q9ZNV8,0.0009269304573535919,1
Q9SND6:Q9S744,0.1953219175338745,1
Q93V43:Q6X7K0,0.005966233555227518,1
Q9ZW36:Q9LNV5,0.9926741719245911,1
Q8W1E3:Q9C9W9,0.0028000082820653915,1
O23160:O04294,0.2608668804168701,1
Q9ZNV9:Q9ZWS7,0.001672634156420827,1
O82595:O80748,0.25419530272483826,1
Q38824:Q9ZSY8,0.6198911070823669,1
Q93Z00:Q9SB92,0.029358357191085815,1
Q940H6:O04719,0.07345607131719589,1
Q9LYC1:A0A178V0E5,0.0011973887449130416,1
Q17TI5:P11035,0.008412659168243408,1
Q17TI5:Q9LKL2,0.036619655787944794,1
Q9FG01:Q9SK33,0.010229158215224743,1
O64647:Q8RU59,0.028747940436005592,1
Q8RWC9:Q8LAS7,0.04210131987929344,1
Q0WPQ2:P49333,0.6451519727706909,1
Q7G8T1:O04541,0.01788131333887577,1
Q9ZNV9:Q940D0,0.005303076468408108,1
Q8S3D1:Q9SK91,0.717352032661438,1
Q9FK12:Q9LMA8,0.094663105905056,1
Q84MB2:F4JYP3,0.010004955343902111,1
Q9MAH8:Q9MAI5,0.002560316352173686,1
Q39261:Q7XJL1,0.04816627502441406,1
Q9C9L2:Q9LMA8,0.029535287991166115,1
Q5XEN5:P93830,0.017801454290747643,1
Q4PSE2:O82256,0.009391555562615395,1
Q8GXW1:Q42536,0.035772521048784256,1
Q9ZVC9:Q9S7M2,0.0022550758440047503,1
Q5UBY2:Q9SWG3,0.4641435742378235,1
Q9C598:Q8S3D1,0.3673412501811981,1
Q9FV70:Q9LKZ3,0.755494236946106,1
Q9LQW3:O24410,0.0013650422915816307,1
Q9FGP8:Q9SIT9,0.7973746061325073,1
Q94F62:Q9ASS4,0.6211922764778137,1
Q147J7:Q9FZK5,0.27473029494285583,1
Q8RU59:Q9C9L2,0.03329950198531151,1
Q5ICL9:Q9FNH6,0.001373826409690082,1
Q17TI5:Q1H595,0.05232580378651619,1
Q39140:Q9SX27,0.9913978576660156,1
O04719:Q9FLB1,0.002547481330111623,1
Q17TI5:Q9S7Z2,0.02240934781730175,1
P93004:Q39196,0.989031970500946,1
O82503:Q9SUQ2,0.6138307452201843,1
Q9FMX2:Q9LM84,0.052301403135061264,1
O81836:Q9LDT3,0.01087354589253664,1
Q9FNY3:Q9LKZ3,0.8161107897758484,1
Q8L9W4:Q9LUA3,0.004060595761984587,1
Q9LKZ3:Q9FV70,0.7528338432312012,1
Q84MC7:O04719,0.0016861221520230174,1
Q84MB2:Q8H0W0,0.006970171816647053,1
Q9LV27:Q9LJ98,0.08325978368520737,1
Q38832:Q9ZSY8,0.7880722880363464,1
Q9LQF0:Q9M8Y0,0.060297250747680664,1
Q9LXD8:O80748,0.05652637034654617,1
Q6NPM7:Q94AX2,0.0025215919595211744,1
Q9FGY3:Q8LFK2,0.014492961578071117,1
P43254:Q9SK53,0.07657161355018616,1
Q9FI56:Q9FMD5,0.33827850222587585,1
O23160:Q6AWV7,0.025938332080841064,1
Q94ID6:O80513,0.22956910729408264,1
Q94BN0:Q38869,0.006188014056533575,1
Q05466:Q9SFV2,0.08184020966291428,1
B9DGI8:Q9SI15,0.9858108758926392,1
O82277:Q56XU4,0.007146126125007868,1
Q93ZM2:Q17TI5,0.02982189692556858,1
Q9SIZ5:Q9LQT8,0.09368514269590378,1
P33077:Q38828,0.6315183639526367,1
O80365:Q67XQ1,0.0016376030398532748,1
Q38832:Q9XFM0,0.49435901641845703,1
O80575:A0A178W6S0,0.0013709909981116652,1
Q94KL5:Q9LM84,0.17879800498485565,1
B3H7D8:O81002,0.001488090492784977,1
Q7X9H5:Q9LPN9,0.006624875124543905,1
O24410:P49678,0.5996052622795105,1
Q9FL63:C0LGS3,0.17145951092243195,1
F4K1A8:Q9FMX2,0.0038095638155937195,1
O65517:Q93Z00,0.4293607771396637,1
Q9FGB0:Q7XJU0,0.11295171827077866,1
Q9LDI3:O64903,0.14335405826568604,1
A0A178U8Q1:Q9SMP0,0.3328433930873871,1
Q8LAS7:Q9LZW4,0.06308674812316895,1
Q9FYK5:A0A178VYP6,0.003911374602466822,1
Q17TI5:Q9LUS8,0.001996836392208934,1
Q9LSI4:Q38827,0.05864508077502251,1
Q9C9L2:Q9S7M2,0.014649778604507446,1
C0LGU5:P43298,0.2847669720649719,1
Q9LQT8:Q9FMT4,0.29393455386161804,1
Q9SYZ9:O04173,0.9850010275840759,1
Q9SMR4:Q9CAL3,0.01870913803577423,1
Q9SLA1:Q9LQT8,0.01431186031550169,1
Q9SMP0:Q9SIT9,0.9690889716148376,1
P33077:Q38827,0.8125106692314148,1
Q17TI5:Q9FWW2,0.02162165567278862,1
O23160:Q9CAI2,0.0014357652980834246,1
P46600:Q8GXM7,0.1844642013311386,1
Q9ZNV9:P49333,0.0034362401347607374,1
Q9M1G6:Q9SI15,0.9840084314346313,1
Q9STE8:Q8L7N4,0.07420026510953903,1
Q766C0:Q9LM46,0.755612850189209,1
Q9SIZ5:Q93XM6,0.07002121210098267,1
Q9FNB9:Q9C5Q2,0.9791973233222961,1
Q9LE82:Q94AV5,0.0027658676262944937,1
Q9FGJ3:Q9LN09,0.8962602019309998,1
Q9LVQ7:Q9FIW6,0.006609758827835321,1
Q0WPF2:Q945M9,0.03420522063970566,1
Q93Z00:Q93XM6,0.12201517075300217,1
Q05466:O04292,0.06325752288103104,1
Q9C7T4:C0SUZ3,0.26591604948043823,1
Q8GY61:Q9SKX1,0.20896105468273163,1
Q9FHW7:Q570C0,0.8178421854972839,1
Q9ZVC9:Q9LMA8,0.0038163852877914906,1
Q9LMA8:Q9ZNV8,0.0037063925992697477,1
Q9S7H5:O64722,0.0035622690338641405,1
Q9SV07:P34791,0.0032691583037376404,1
Q9LXU1:Q9LMN5,0.015356222167611122,1
Q9SFD5:Q9C7T4,0.25767403841018677,1
O23090:Q39204,0.6692780256271362,1
Q93Z00:Q9S763,0.011011403053998947,1
Q9SCU5:Q84MC7,0.006669590715318918,1
Q38832:Q38830,0.796968400478363,1
Q38822:Q38831,0.8665672540664673,1
Q9LY75:Q9XFR5,0.9834610223770142,1
Q9LVM5:Q8W4D8,0.011491358280181885,1
O65517:Q9FXH7,0.9930300712585449,1
Q9LKL2:Q8L5W8,0.02216247469186783,1
O24408:Q9LV52,0.02326776832342148,1
Q5CCK4:Q9LNW3,0.007271920796483755,1
Q8L8A8:Q93VH6,0.01863117888569832,1
Q9FKM4:O04209,0.5603018403053284,1
O04492:Q9M2H8,0.06507101655006409,1
Q9FGV1:O24409,0.24472291767597198,1
Q9SMP0:Q9C9A9,0.20913182199001312,1
P92964:Q8VY74,0.9695354700088501,1
Q7XHI9:Q5XVH0,0.5782003998756409,1
Q9CAJ0:Q39192,0.048396047204732895,1
Q38874:Q9SW80,0.3119543194770813,1
F4K0Q7:Q8GXR6,0.6202946901321411,1
Q8GYQ5:Q84JU4,0.5417481660842896,1
Q9FF62:Q67XJ2,0.14791075885295868,1
P18064:P49177,0.14584490656852722,1
P49677:O24410,0.6328889727592468,1
A0A178U8Q1:Q9FMX2,0.03231539949774742,1
Q39192:Q9CAJ0,0.04839605093002319,1
Q9FG01:Q8LPR5,0.03291390463709831,1
Q9M2V2:O22230,0.03304160758852959,1
Q9LNC9:Q9FJ98,0.06033588573336601,1
Q8GXL7:Q9S7H5,0.03404458984732628,1
Q56XM9:A9LNK9,0.1567375510931015,1
Q9XF57:Q84MB2,0.1133311539888382,1
Q93V43:Q8VZ42,0.009742862544953823,1
P46014:Q9SYQ8,0.005567275919020176,1
Q9MAH8:Q9S7M2,0.011960722506046295,1
B3H7D8:Q67XJ2,0.05270223692059517,1
Q8LPR5:Q9LVJ7,0.028821274638175964,1
Q8LPR5:P35631,0.09678811579942703,1
Q4PSE2:Q9C7E8,0.06463109701871872,1
Q9SK53:Q9SJU5,0.28321942687034607,1
Q39090:O49484,0.3466193675994873,1
Q9FME3:O64647,0.25371405482292175,1
Q08733:Q9SV31,0.9876214265823364,1
Q9LV27:Q94AF7,0.046656589955091476,1
C0SVM5:Q9SK53,0.36480459570884705,1
Q9C9N3:O80748,0.0339079387485981,1
Q39024:O80871,0.3279285430908203,1
B9DI20:Q8LPR5,0.03225628286600113,1
O04719:Q9FGM1,0.0015395506052300334,1
Q8LAJ7:Q9MAI5,0.008976337499916553,1
P27323:Q9SE33,0.5936741232872009,1
Q1G3I2:Q9T0B9,0.002982208039611578,1
O22768:A0A384L363,0.003850732697173953,1
Q9LJW5:O24410,0.005410976707935333,1
Q9FMC2:F4JI72,0.008635933510959148,1
O04211:O82804,0.012470605783164501,1
O04663:Q9SMW7,0.42675042152404785,1
P46604:Q9ZWA2,0.11081832647323608,1
F4K5X6:Q84WK0,0.07954198122024536,1
Q6XAT2:Q9C8I6,0.07079144567251205,1
Q5XXN8:P17839,0.9849300384521484,1
Q9SND4:Q9SLH3,0.19571876525878906,1
O04027:Q8L4B2,0.9357162714004517,1
Q93ZM9:Q9LNJ5,0.021764852106571198,1
Q8VYD2:Q8L9Y3,0.007333941757678986,1
Q8H1G0:Q8L4B2,0.35952815413475037,1
Q9SNB8:O82277,0.06750207394361496,1
O50055:C0SVM5,0.12512966990470886,1
Q9LXU1:Q05466,0.007191658951342106,1
Q680K8:Q9XHZ8,0.977925717830658,1
Q9LXU1:Q38822,0.052947234362363815,1
Q8VZJ1:Q9FEN9,0.34257110953330994,1
Q39237:O64647,0.0718618705868721,1
Q8GY45:Q39010,0.021160472184419632,1
Q9LV27:Q9FFV8,0.6197337508201599,1
Q9FJ10:A0A178W5Y4,0.10399962961673737,1
O64647:Q9ZW36,0.09519445896148682,1
Q38845:A0A1P8BA81,0.6931495070457458,1
Q9LV27:P57741,0.0836251750588417,1
Q8H174:Q38829,0.7187896966934204,1
Q9FT81:Q9FJA2,0.11743362247943878,1
Q9LQF0:Q9SJG9,0.04413579776883125,1
Q9SIM9:Q9LNT9,0.7216269373893738,1
Q1JPM3:O04541,0.003121724119409919,1
Q9LT89:Q9SEZ3,0.014126804657280445,1
O82248:Q8L4B2,0.9773934483528137,1
Q9SSF8:P59220,0.8777937293052673,1
B9DHT4:Q2HIW3,0.0015688088024035096,1
Q8L7N4:Q9STE8,0.07739309221506119,1
A0A178UQH2:Q9M274,0.4240540564060211,1
Q9CAA4:Q9FMB6,0.8702448010444641,1
Q9C9F0:O80748,0.020202815532684326,1
Q9LST3:Q9C517,0.10755524784326553,1
Q9FDW1:Q9SN12,0.9502623677253723,1
Q8RU59:A0A178WP44,0.9912349581718445,1
O22763:Q9LZP8,0.969410240650177,1
Q9SFV2:Q39204,0.09712155163288116,1
Q9LVG2:Q17TI5,0.03431863710284233,1
O48724:Q9C9N6,0.16465888917446136,1
Q84VG7:Q9C518,0.013742861337959766,1
Q9LXU1:Q8L5W8,0.006416989024728537,1
P48349:Q94AG2,0.5415760278701782,1
O80345:Q9C9M7,0.8926903605461121,1
Q9FTA2:Q9LQZ5,0.2859865128993988,1
Q38832:Q8LAL2,0.5372101664543152,1
Q940G6:Q9LF53,0.01126861572265625,1
Q8H1E4:O22286,0.00429912656545639,1
P24100:Q9SCR2,0.6439396739006042,1
Q6XAT2:Q8VYT3,0.16979442536830902,1
C0LGG3:Q9FRI1,0.2839251160621643,1
Q0WPF2:Q9ZW36,0.25979799032211304,1
Q38824:Q38831,0.7374369502067566,1
Q6J9Q2:Q9SB92,0.09988608956336975,1
Q9SQX9:Q9ZUB5,0.02403310500085354,1
O80536:Q9FE22,0.5605022311210632,1
Q9FGX2:C0Z2L5,0.9258298277854919,1
Q9LXU1:O22264,0.05159486085176468,1
P25854:Q9LX56,0.13761980831623077,1
Q8LPR5:Q9SI19,0.32642611861228943,1
O24410:P33078,0.5598630309104919,1
Q94BN2:Q9ZUB3,0.9901199340820312,1
Q9LQF0:Q9FLP5,0.0028284788131713867,1
Q8S8N6:Q9SCU7,0.0013369749067351222,1
B9DGI8:C0Z2L5,0.983899712562561,1
A0A178UQH2:Q9C878,0.4096042811870575,1
Q9SDW0:F4IP06,0.015370485372841358,1
Q940H6:Q9LD83,0.004918246995657682,1
Q9ZSI7:Q8GWP4,0.003478221595287323,1
Q9C8Y3:P33077,0.07525584846735,1
A8MRI3:O50055,0.022495662793517113,1
O23160:Q93WB2,0.00847829319536686,1
Q8GXW1:Q9C5C0,0.1020335927605629,1
Q9C5Z3:O49160,0.6898043751716614,1
Q0V7X4:Q9M1K1,0.8722640872001648,1
Q9FNZ5:Q8L9W4,0.004140313249081373,1
Q9FGB0:O04292,0.0013687427854165435,1
Q93VH6:Q9ZQ12,0.009505282156169415,1
Q9SV31:Q08733,0.9876214265823364,1
Q93VJ4:O80482,0.35308757424354553,1
Q9FLM6:Q9FMX2,0.2689095139503479,1
Q9ZSY8:Q38822,0.8419492840766907,1
Q9SEU4:Q1PDV2,0.984653651714325,1
Q8GYD2:Q8RX22,0.24035266041755676,1
Q38824:O24408,0.45748406648635864,1
O81127:Q8L9Y3,0.010010412894189358,1
Q9SZI2:A0A178WA11,0.020174268633127213,1
Q9SFV2:O80450,0.0967039242386818,1
P48000:Q84JG2,0.1992388516664505,1
O81223:Q9LYQ8,0.14344285428524017,1
Q9T0B9:F4JI72,0.02009531483054161,1
Q17TI5:Q9C5C0,0.16521941125392914,1
Q94AV5:Q9LE82,0.002765860641375184,1
Q8LPR5:A9LNK9,0.024814406409859657,1
O82617:Q9SK53,0.22302265465259552,1
O82277:Q8GWP4,0.0031458090525120497,1
Q9SZI2:Q9LZH9,0.06833247095346451,1
Q9LRH6:A0A178UXI0,0.05900976061820984,1
P92973:P40228,0.09345940500497818,1
Q8LPR5:Q9LM84,0.1786653995513916,1
