pair_id,pred_score,true_label
Q39011:Q94JM3,0.32564303278923035,1
A0A1R7T397:Q682H0,0.001120236236602068,0
Q9FI27:A0A1P8BAK2,0.0008181972661986947,0
Q9C6M1:A0A1P8AVR2,0.002619856270030141,0
O80504:Q944L3,0.0009011328220367432,0
P93751:F4IV84,0.0234499704092741,0
Q9FX28:Q9ZQP2,0.0011210233205929399,0
F4IG53:Q9ZVT6,0.002808835357427597,0
Q9LTR8:Q9SJ56,0.0012829931220039725,0
Q9FN50:Q9S777,0.0014886877033859491,0
Q6IM84:Q9FHF0,0.0007204735884442925,0
Q8LG77:O22775,0.014937981963157654,0
Q9SJX7:O04087,0.05411805585026741,0
A0A1P8BDM1:Q9LUG8,0.01620021089911461,0
Q96262:Q9C8R5,0.003976055886596441,0
B3LF89:Q94F40,0.0012029499048367143,0
Q9CAF4:A0A1I9LTJ3,0.023569829761981964,0
Q681K2:C0LGQ5,0.0059153190813958645,0
P46077:Q1EC66,0.6936482787132263,1
O48791:A0A1P8AP52,0.0013817514991387725,0
Q8W3L1:Q9LYE2,0.0667230635881424,0
B3H5A9:Q9FYB5,0.0014820278156548738,0
O49353:Q70E96,0.09896930307149887,0
F4IFA4:O81793,0.004009689670056105,0
F4I3S8:O81275,0.00457753473892808,0
Q9SH22:Q9M057,0.004103572573512793,0
Q9LJB5:P92939,0.003948462661355734,0
Q9C928:Q9C4Z8,0.0012116393772885203,0
P54970:B5X561,0.0026006929110735655,0
Q8LF12:Q9FGX3,0.0007930872961878777,0
Q9ZU28:Q8RX86,0.0008674720302224159,0
Q1G3K6:Q9C8B7,0.008576679043471813,0
F4JVV9:F4HVT8,0.007112886756658554,0
F4JC97:Q9LRB0,0.005054860841482878,0
Q2V3Y1:Q67Y55,0.0025756494142115116,0
Q9FID1:Q8S8A9,0.0009034943650476635,0
Q8S8F9:Q5XV40,0.0007922709919512272,0
O81776:P32068,0.0012171472189947963,0
Q940S3:Q8L7G4,0.07671171426773071,0
F4JAD2:F4KGN4,0.018624432384967804,0
Q84WS8:Q9FLK7,0.000999878509901464,0
Q9ZVS5:F4K464,0.0018759816884994507,0
Q9S9N4:Q9M8Z8,0.0013289671624079347,0
A8MSA6:Q9MA32,0.009951340965926647,0
A0A178UPX2:Q0WVV6,0.09000815451145172,0
A8MR63:Q9LPW7,0.0014811856672167778,0
F4KIX0:Q8LD46,0.0034435552079230547,0
P93293:Q9T050,0.0007757501443848014,0
Q93VH9:Q8LBM2,0.04143808037042618,0
Q94AE4:F4JVA9,0.004787081386893988,0
Q9ZVB5:Q8L5Z1,0.003610695945098996,0
Q9LSY1:Q9SIT6,0.005990081466734409,0
O80884:B2C6R6,0.013477536849677563,0
F4J139:Q9SND9,0.0019082227954640985,0
F4JRE0:F4IHD0,0.0009280168451368809,0
F4IFH3:Q84RF2,0.0032500855159014463,0
F4I2G1:F4J6V1,0.0015990006504580379,0
Q9M0V1:Q9T0A0,0.0022334379609674215,0
Q9FG64:Q9C931,0.032223645597696304,0
Q1PE48:Q9M040,0.05433725193142891,0
Q8L7C2:Q94A22,0.0014541152631863952,0
Q8RWQ8:Q9S744,0.0033877769019454718,1
Q9SSA8:Q8VZG7,0.03666747733950615,0
A0A1P8B3M4:Q8H176,0.004083679523319006,0
O04253:P82630,0.0011798300547525287,0
Q58CM8:Q944I5,0.7789633274078369,1
Q8L9Y3:Q9ZNV8,0.0009948275983333588,1
Q9M3B7:Q9SSN1,0.055307067930698395,0
Q1G3F1:F4K804,0.002428168198093772,0
O22141:F4J738,0.08171792328357697,0
Q9FM70:F4ITW2,0.0005846096319146454,0
Q93Z37:Q9SID0,0.007541781757026911,0
Q8L7Y2:Q8L5A7,0.0020979458931833506,0
Q9M0L8:F4JQE2,0.08346458524465561,0
Q1G401:Q9LJI2,0.0014952955534681678,0
P46309:B3H6W5,0.0009612981230020523,0
Q9ZQ97:A0A1I9LQF6,0.004567441530525684,0
Q1EC66:Q8L7K0,0.7180270552635193,1
Q9FLS9:Q8GUH5,0.12128394097089767,0
O65707:Q8GWD0,0.0024399810936301947,0
Q04980:A8MQJ4,0.0008293049759231508,0
Q1PDX4:O82302,0.0018608876271173358,0
Q84WC1:Q8S9K3,0.0009801924461498857,0
P59220:Q8RYE0,0.08908963203430176,0
Q9FGS8:Q5Q0C6,0.001972560305148363,0
P56797:Q9AT76,0.0017303320346400142,0
Q8W474:F4IK72,0.00240342877805233,0
Q9SGY2:Q9LXC6,0.005652506835758686,0
F4JT89:Q8LFL4,0.0033358600921928883,0
P22197:Q0WPI9,0.006474554538726807,0
Q9S9L0:Q9M8U1,0.005860927980393171,0
Q9LT89:Q9SN51,0.0008894486236386001,1
Q8LPR5:Q945M9,0.07490307092666626,1
P40941:Q8LGI8,0.004612076561897993,0
F4JI72:Q8H1G0,0.025589263066649437,1
F4IY04:Q9C7P9,0.0008288543904200196,0
Q94K43:Q93Z72,0.058017756789922714,0
B3H6K2:Q9SYB9,0.0011167958145961165,0
Q9SAB1:P52032,0.01353536732494831,0
A0A1P8B386:Q570Y6,0.002015486126765609,0
F4I1Y9:Q9SN25,0.002806620439514518,0
Q8GY66:Q9C9A0,0.006676807999610901,0
A0A1P8B068:Q9ZWA8,0.014163682237267494,0
F4J158:Q9FKP0,0.0007833843119442463,0
O64571:Q9FNF2,0.0032353524584323168,0
O22286:Q9SWI1,0.00431991508230567,1
Q39011:Q8RYC8,0.11563320457935333,1
Q9M366:F4JVH1,0.0025982041843235493,0
Q683C9:Q8GYD1,0.014725114218890667,0
Q9FFA9:F4IBN6,0.0009427470504306257,0
Q9LS95:Q84X45,0.018245253711938858,0
Q56ZN9:Q9SH58,0.0040505374781787395,0
Q9LQ54:Q9LIL1,0.009731498546898365,0
Q9LZF0:Q9M089,0.0006103272899053991,0
Q8VWI1:Q9M9L0,0.046156659722328186,0
O82258:A7XDQ9,0.0009822698775678873,0
Q9SWS1:Q9SAK9,0.002684666309505701,0
O64811:F4K2K3,0.0027165424544364214,0
Q5XVE2:Q9LRP6,0.011539801023900509,0
Q9LXF4:P30186,0.006958461832255125,0
A0A1P8B203:Q84JT7,0.0008613964891992509,0
Q9LV59:Q9SDW0,0.25698718428611755,1
Q9SIL9:O81323,0.001404828974045813,0
Q8L7H2:B3H4C2,0.0029260439332574606,0
B3H691:Q9SLA6,0.06612621992826462,0
Q9FKT8:Q9SVB7,0.0008272365084849298,0
F4IQK7:Q0WP85,0.011066432110965252,0
O04652:Q9ZUN3,0.0017318977043032646,0
Q9FI03:F4JI18,0.003824657993391156,0
Q8RV79:Q9SZ03,0.0019715505186468363,0
Q9FMX7:Q9FLT2,0.20074692368507385,0
Q84JK2:Q9C6P3,0.0022247121669352055,1
Q9SJB9:A0ME53,0.0012495425762608647,0
Q93ZR8:Q2V3K9,0.0005504909204319119,0
Q9FHM5:Q9SV09,0.016400083899497986,0
Q9SKT5:O49313,0.8573877215385437,0
Q9ZU36:O65786,0.0036038055550307035,0
F4I7X1:Q9M1D7,0.0031162570230662823,0
Q3E938:Q9FI97,0.002724710386246443,0
F4JB05:Q9CAI5,0.2738286256790161,0
C0SV91:P43392,0.00122967385686934,0
Q0WUF6:Q84WG1,0.000967781466897577,0
Q56XM9:Q2V4J8,0.0007219118415378034,0
Q9SHJ6:Q3EC08,0.0011899647070094943,0
Q0WQ74:Q940M0,0.0007955948240123689,0
Q0WTB4:Q9FLA1,0.006635763682425022,0
F4I6M4:O23504,0.003924624063074589,0
Q9M2R9:Q9FLY7,0.0008735127048566937,0
Q8GY81:Q9SZD4,0.004692709073424339,0
Q42551:Q9STW6,0.42202112078666687,1
A8MQN0:Q9MBG4,0.0006312294863164425,0
Q9SY03:Q9SHH7,0.00833597406744957,0
F4IV66:Q8L3Z8,0.003936830908060074,0
Q9LHA1:F4KF21,0.0015712905442342162,0
Q9ZNV5:A0A1P8AY90,0.0010479041375219822,0
B3H7M5:Q9M9L0,0.008735967800021172,0
Q5XET4:F4K6G6,0.004244907293468714,0
Q9SLG0:Q9ZVL3,0.9775533676147461,1
O81906:A1L4W5,0.010980350896716118,0
Q6R3K9:Q9LFM0,0.000796007108874619,0
Q9M1K2:A8MQR5,0.0011625633342191577,0
F4J8I0:Q8GT78,0.004405781161040068,0
Q9FJP9:Q9SL79,0.010781546123325825,0
Q9LFB0:Q9LFI1,0.002729637548327446,0
F4JI72:O82637,0.001635980443097651,0
Q9FH06:Q8RWF5,0.006818821188062429,0
Q9SIB6:Q2V3T1,0.017640918493270874,0
A0A1I9LN01:B3H4R0,0.0023795755114406347,0
O81313:Q9LPV5,0.0008313771686516702,0
P28187:Q1EC66,0.10858800262212753,1
Q9LTE6:Q9LNU6,0.017452774569392204,0
Q9LYK9:Q9CAC5,0.005248746369034052,0
Q84W54:Q9FX99,0.0013874295400455594,0
Q9LV42:Q84JD1,0.0009890001965686679,0
Q9M2K7:F4HVT8,0.0009990338003262877,0
Q9FJ21:Q9SLT8,0.0013444506330415606,0
Q84MA9:Q9FZ59,0.09425490349531174,1
O64483:A0A1P8AY95,0.02965679205954075,0
Q9ZQY6:Q9SUS7,0.014704656787216663,0
Q9SGH6:O82324,0.011583424173295498,0
O23389:Q9ZWJ3,0.4645075500011444,0
Q9SKN0:A8MQW9,0.0008337502367794514,0
O23205:Q9XII5,0.0008115753880701959,0
Q9ZSB0:Q9SPU7,0.0006990918191149831,0
B6EXY6:Q94IB8,0.37536802887916565,0
F4KHA3:Q8RXX9,0.006141097750514746,0
Q6DBE5:Q9FJL8,0.008205435238778591,0
O22056:Q5BPJ0,0.0035397668834775686,0
Q9M021:Q9SYZ5,0.07292335480451584,0
Q9LYK8:Q9SJX8,0.012621146626770496,0
P31414:F4JYE8,0.04886507987976074,0
Q494N5:Q9C6P3,0.005456242710351944,0
Q9SR10:F4JY97,0.000934927724301815,0
Q9ZQH3:Q9SIQ3,0.0031758577097207308,0
P55852:Q9SZD4,0.9763700366020203,1
Q9ZU13:Q2V310,0.005082540214061737,0
Q6NMA7:Q9SMR4,0.1271335631608963,1
Q8L7V7:Q9T080,0.008523869328200817,0
Q2V3K2:Q9SI78,0.0007096878252923489,0
Q3ECY6:A0A1P8BEK1,0.0007255398668348789,0
Q9LI71:B3H6H8,0.0011963600991293788,0
O23049:Q9XI21,0.6686145663261414,0
P82621:P35132,0.012935926206409931,0
O22943:Q9M2H5,0.0032562636770308018,0
A0A1P8BB42:A0A1P8B947,0.0006561735062859952,0
Q1PDH6:Q9FZE3,0.0008846730343066156,0
O04257:Q9FUQ7,0.0032238250132650137,0
Q9FIC8:Q93WU4,0.002925263484939933,0
Q9CAM3:Q9SM23,0.006637924816459417,0
F4JCA2:A0A1I9LQH7,0.0024652457796037197,0
Q93ZD6:Q9ZNU9,0.009105413220822811,0
Q9SJ07:Q9FMY3,0.047319307923316956,0
F4JBG6:Q9FG20,0.012053045444190502,0
Q9SYK4:Q3E7F6,0.0007849799585528672,0
Q9SB41:Q0WS99,0.0007424501236528158,0
O82617:Q9FTA2,0.0015405024169012904,1
Q3E8L5:Q9LTJ8,0.006042429246008396,0
Q94AW8:Q9FVC1,0.3527722656726837,1
O22690:Q9FI27,0.008433292619884014,0
Q8VXZ9:Q9ZQD8,0.004539187531918287,0
O64886:P0C2C9,0.0017415927723050117,0
Q94JQ7:Q2V4B2,0.06516780704259872,0
Q6R2J8:Q9SKG5,0.63165283203125,1
O22899:C0LGQ7,0.0020312767010182142,0
O04202:Q9FJV9,0.01967385597527027,0
Q9XIG2:Q9FFD5,0.000899488280992955,0
O80748:Q9SFV2,0.0479220412671566,1
A0A1P8AZP5:Q9SZ92,0.0051429131999611855,0
Q94CK4:A0A178V4S6,0.006226604804396629,0
Q9LK08:Q0WRX5,0.0027152409311383963,0
Q147Q9:Q9FJY1,0.0021885777823626995,0
Q9C7N2:Q9LEZ3,0.0009367175516672432,0
O23160:Q9LK52,0.007088028825819492,1
P93305:O48781,0.0009103226475417614,0
Q9FH57:Q8H0T6,0.0010922563960775733,0
Q94F57:Q9ZPS9,0.001549592474475503,1
P42791:O64749,0.007245993707329035,0
Q9LFQ1:F4ID96,0.0020107608288526535,0
Q9LUQ3:Q1PDG8,0.0008735819137655199,0
Q9S7T9:P93297,0.0010256347013637424,0
Q0WW94:F4JI63,0.027548773214221,0
O04491:Q9LUK2,0.0057127648033201694,0
P0CJ58:Q8W586,0.0007956709014251828,0
F4JKN4:Q9SJZ5,0.006714570801705122,0
Q27IK6:Q8GY71,0.016746027395129204,0
Q39218:Q93VP3,0.004493949469178915,0
Q9LNV9:Q9M1I1,0.0007385957869701087,0
Q9SJL6:P82727,0.0016471330309286714,0
Q9LPG3:Q9LEV0,0.0010984151158481836,0
Q9SY12:A0A178UFL7,0.008092273958027363,0
Q9ZU30:Q8L7U4,0.1290111392736435,0
O82633:Q8RXE5,0.0021609200630337,0
Q9SLH0:Q9SFB4,0.003875425085425377,0
F4IZM8:A0A1P8B0U4,0.0028430831152945757,0
Q0WUR5:Q9M173,0.0006862569716759026,0
Q0V7V2:Q41220,0.0015085488557815552,1
Q9SYT0:Q5PP23,0.0029035164043307304,0
Q9ZVX3:Q9LK08,0.0017472225008532405,0
Q9FYM8:Q9LX53,0.0016252904897555709,0
Q9SHY1:A0A1P8BF81,0.0018739833030849695,0
Q5XVB9:Q9LDC0,0.016795367002487183,0
O80543:Q9CAI5,0.06186726689338684,0
Q1PE06:O22961,0.0009658692288212478,0
Q9CAA0:F4K6Z1,0.274975061416626,0
Q9LXT4:F4IK99,0.0014728581300005317,0
Q94A76:O04264,0.0014241678873077035,0
Q84MB2:Q8S8E3,0.001155551290139556,1
Q93VI0:F4K329,0.11445721238851547,0
Q8GW96:P51424,0.008805644698441029,0
Q9LPX2:Q8LC76,0.001369130564853549,0
Q9LRZ6:Q9FJT7,0.010592807084321976,0
Q9FHP2:Q9M2J6,0.001831365399993956,0
C0LGD6:F4KIT4,0.0014618874993175268,0
Q9FKV0:Q6S5G3,0.0011024782434105873,0
Q5XVL8:F4JP43,0.0044804164208471775,0
Q9C794:Q500V2,0.01445849984884262,0
P0DN93:O65515,0.0010975062614306808,0
A0A1P8AWM0:Q8VZ13,0.0010492337169125676,0
Q9LZS9:Q8GXM7,0.001042805495671928,0
Q9LYV3:F4JL02,0.003046714933589101,0
Q9S7H3:Q96253,0.12316165119409561,0
Q39090:Q9M0Z3,0.0012935601407662034,0
Q38830:Q9STL8,0.009545332752168179,0
O82762:Q9LMI0,0.011427062563598156,0
Q1PFC5:Q8L746,0.004211276303976774,0
F4JUQ2:Q9FFS7,0.002162923803552985,0
Q8LBC0:Q501B9,0.13422317802906036,0
O23491:P92513,0.000649640045594424,0
O65554:F4I5R5,0.13531237840652466,0
Q9LZW0:Q8GWW8,0.002137579722329974,0
Q9ZPX5:Q1G401,0.0019529644632712007,0
O80877:Q8GXD8,0.03287436440587044,0
O48807:Q8L7N2,0.003501448780298233,0
Q9LFP2:Q9SD44,0.0039148530922830105,0
Q9FZ22:Q9LNN3,0.0008547127363272011,0
Q8GY66:O23203,0.0007426782976835966,0
Q9M9C9:Q07488,0.0012523537734523416,0
F4JTU8:Q9SA89,0.000984115875326097,0
Q8LG56:Q8S8M0,0.0022607319988310337,0
Q9SYG2:Q9LIM5,0.0046637291088700294,0
Q93VR3:Q2NNE0,0.0019718781113624573,0
Q9C9U0:F4IEM6,0.0005768923438154161,0
B3H713:Q9LMT7,0.004731839522719383,0
Q9C8S9:Q9LTB2,0.0058296057395637035,0
Q93YN1:Q8GUG9,0.10865425318479538,0
Q67Y69:A0A1P8BHH9,0.0018347438890486956,0
A8MQ80:Q9FIF3,0.0009571238770149648,0
A0A178VKB9:P56753,0.0034241825342178345,0
Q9FMG1:Q9LKC2,0.005207262933254242,0
Q9C782:Q8L7K0,0.0024267807602882385,0
Q9LEX0:Q9FI78,0.002077320357784629,0
Q9SK77:F4IIZ9,0.004781156312674284,0
Q56WD3:Q9LX80,0.0006257515633478761,0
Q9ZQX7:Q9FFE0,0.0009225695393979549,0
Q9C7V7:O80931,0.007906491868197918,0
Q0WSN2:Q9SRZ8,0.012722264043986797,1
Q56YG0:Q8L8Q7,0.003275660565122962,0
F4K5M5:O23651,0.0026769654359668493,0
Q9S744:Q9SYP2,0.005397265776991844,1
O64866:Q56XP9,0.0007905129459686577,0
Q5Q0I2:P0DI19,0.010426743887364864,0
Q05753:A0A1P8B5J6,0.0007932390435598791,0
O22049:O49377,0.007558729033917189,0
Q8RWU9:Q8LES5,0.009309357963502407,0
F4JN77:P82723,0.0007797178695909679,0
O82248:A0A1P8ASK0,0.0011420963564887643,0
Q9M1E4:A8MQN0,0.001058230991475284,0
Q9LX81:Q39131,0.0028335126116871834,0
Q8VZK8:P60112,0.002080993028357625,0
Q9ZUR8:Q9SK55,0.0017214054241776466,0
Q9M2Y7:F4JI00,0.0016336984699591994,0
Q9FFL3:Q9LRJ8,0.0012871904764324427,0
Q9FNI8:Q9SHQ6,0.0014388163108378649,0
Q9M9Q9:Q9M0X3,0.0014816125622019172,0
Q9LU78:P93045,0.002031064359471202,0
A0A1P8ANJ8:Q9FIK8,0.0018661821959540248,0
Q8GYG8:O81002,0.0010805710917338729,0
Q9LZD0:Q93VB2,0.0021155064459890127,0
Q9LXU4:Q9C8P8,0.001016576192341745,0
Q9XII4:O82504,0.0011129440972581506,0
Q9SFW5:Q9MAH0,0.24122698605060577,0
Q9M8Y9:Q8H126,0.0011383597739040852,0
Q8VWI0:F4HSN5,0.0014842342352494597,0
Q58P69:Q4VNZ6,0.0011189250508323312,0
Q8GWR8:Q9LRK0,0.000673805654514581,0
O80646:Q9LU47,0.0368005707859993,0
Q94A98:Q38Q39,0.0010401798645034432,0
A0A1P8ASK0:Q9LQV2,0.000952265050727874,0
O23160:Q6AWV7,0.025938332080841064,1
F4J1V2:Q9M055,0.18521401286125183,0
O82176:Q9LVI1,0.0006548429955728352,0
O64481:Q9FDX6,0.004678661469370127,0
Q5XF05:Q6NNL9,0.007320333272218704,0
F4JM22:F4JGF3,0.004633295815438032,0
F4IIA9:Q9C9I6,0.0018928267527371645,0
P93819:Q9S7U7,0.015483892522752285,0
Q8RXB9:O81299,0.0019401870667934418,0
P0DH99:Q9M1J8,0.7908341288566589,0
Q8GXC6:Q4V389,0.009043424390256405,0
P59220:Q9LKA4,0.035351041704416275,1
Q84K79:Q3EAR7,0.0009037937852554023,0
Q9ZPY2:Q9SHS3,0.00078396633034572,0
Q9LUJ1:B3H6G9,0.001782853971235454,0
P82773:Q3ECH7,0.0017112555215135217,0
Q9CAA0:O82357,0.11128603667020798,0
Q944R1:A0A1P8BF81,0.0008957844111137092,0
O22257:Q9LF04,0.0010745505569502711,0
Q39011:Q9FII5,0.0695066973567009,1
Q8LAS7:Q9C9E9,0.0015701890224590898,0
Q9FFF5:Q9C580,0.0037966188974678516,0
Q6NNI6:Q8GWS7,0.005685937590897083,0
Q96510:Q9ZPS7,0.00139529665466398,0
Q8VZC0:Q9SKA8,0.0019206783035770059,0
B3H590:Q93YV7,0.003532641101628542,0
A0A1P8B554:Q9LMR1,0.004446599632501602,0
O80397:Q39011,0.8704900741577148,1
Q700D9:Q2V493,0.0008400428923778236,0
A9LLI8:Q8GUI9,0.01051658857613802,0
Q9C5M5:Q9ZV19,0.039744291454553604,0
Q1EBV7:P0CAY6,0.0005895537324249744,0
Q9SRN2:Q9M3B4,0.0036898241378366947,0
Q9LNU4:Q9XIR8,0.14274953305721283,1
O48707:F4K1A9,0.001161069143563509,0
Q9FNQ4:Q0WVG1,0.0020340399350970984,0
Q94LA7:Q9LVA7,0.002444429090246558,0
Q8L9Y3:Q9ZWJ9,0.7116119265556335,1
Q93ZE2:F4I3C6,0.11087363213300705,0
Q9LRB0:O04904,0.012766790576279163,0
P55826:Q9SL76,0.005524852778762579,0
A0A1P8AST2:Q9SI63,0.0040245200507342815,0
Q94C55:Q8VY12,0.002080435398966074,0
Q9SS47:Q5XF05,0.02114720828831196,0
A0A178WCU1:F4JPQ4,0.005064362194389105,0
Q8H1N8:Q8VY88,0.0017629199428483844,0
Q9ZQI0:Q94CK4,0.057634592056274414,0
Q96321:Q9LHQ7,0.11407073587179184,1
P56796:Q17TI5,0.0018396865343675017,0
Q66GJ0:O22259,0.0017683216137811542,0
Q9SU92:Q9SKQ0,0.008015407249331474,0
Q8L7L5:Q9LVX0,0.026658961549401283,0
Q8RWZ3:F4JUP0,0.005104292184114456,0
Q9FGV2:Q9LRP3,0.06698967516422272,0
O82617:Q8H1G0,0.0031917181331664324,1
P24100:Q8GXS3,0.3207859694957733,1
Q8H0V6:Q9FM30,0.0064813136123120785,0
Q9LS03:Q9C8M3,0.0016375391278415918,0
O23090:Q9FYG7,0.0032947284635156393,1
Q8RYD9:F4JQH3,0.005085311364382505,0
O80899:O81149,0.0017701213946565986,0
Q9SCQ2:F4JA83,0.005453046411275864,0
Q0V7R1:A0A1P8B1P2,0.0012473879614844918,0
P38389:Q01474,0.37558984756469727,1
